UR #	ILLOC	SR	
38456:	Q  	O1 Aux S Never Verb O2 P O3[+WH]                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))))        132	
38457:	Q  	O1 Aux S Never Verb O2[+WH] Adv                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))))        132	
38458:	Q  	O1 Aux S Never Verb O2[+WH] P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))))        132	
38459:	Q  	O1 Aux S Never Verb O2[+WH] P O3                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))))        132	
38460:	Q  	O1 Aux S Never Verb O2[+WH]                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"))))))))        132	
38461:	Q  	O1 Aux S Never Verb P O3 Adv[+WH]                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))))        132	
38462:	Q  	O1 Aux S Never Verb P O3[+WH] Adv                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
38463:	Q  	O1 Aux S Never Verb P O3[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1]"Never"(Negbar[+WH][SLASH O1](VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))))        132	
38464:	Q  	O1 Aux S Not Verb Adv[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv[+WH]"))))))))        132	
38465:	Q  	O1 Aux S Not Verb O2 Adv[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv[+WH]"))))))))        132	
38466:	Q  	O1 Aux S Not Verb O2 P O3 Adv[+WH]                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv[+WH]"))))))))        132	
38467:	Q  	O1 Aux S Not Verb O2 P O3[+WH] Adv                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
38468:	Q  	O1 Aux S Not Verb O2 P O3[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))))        132	
38469:	Q  	O1 Aux S Not Verb O2[+WH] Adv                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))))        132	
38470:	Q  	O1 Aux S Not Verb O2[+WH] P O3 Adv                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))))        132	
38471:	Q  	O1 Aux S Not Verb O2[+WH] P O3                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))))        132	
38472:	Q  	O1 Aux S Not Verb O2[+WH]                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"))))))))        132	
38473:	Q  	O1 Aux S Not Verb P O3 Adv[+WH]                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))))        132	
38474:	Q  	O1 Aux S Not Verb P O3[+WH] Adv                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))))        132	
38475:	Q  	O1 Aux S Not Verb P O3[+WH]                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH O1](NegBar[+WH][SLASH O1](Neg"Not")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))))        132	
38476:	Q  	O1 Aux S Verb Adv[+WH]                            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv[+WH]"))))))        132	
38477:	Q  	O1 Aux S Verb O2 Adv[+WH]                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv[+WH]"))))))        132	
38478:	Q  	O1 Aux S Verb O2 P O3 Adv[+WH]                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv[+WH]"))))))        132	
38479:	Q  	O1 Aux S Verb O2 P O3[+WH] Adv                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")"Adv"))))))        132	
38480:	Q  	O1 Aux S Verb O2 P O3[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP[+WH]"P""O3[+WH]")))))))        132	
38481:	Q  	O1 Aux S Verb O2[+WH] Adv                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]""Adv"))))))        132	
38482:	Q  	O1 Aux S Verb O2[+WH] P O3 Adv                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")"Adv"))))))        132	
38483:	Q  	O1 Aux S Verb O2[+WH] P O3                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"(PP"P""O3")))))))        132	
38484:	Q  	O1 Aux S Verb O2[+WH]                             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2[+WH]"))))))        132	
38485:	Q  	O1 Aux S Verb P O3 Adv[+WH]                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv[+WH]"))))))        132	
38486:	Q  	O1 Aux S Verb P O3[+WH] Adv                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")"Adv"))))))        132	
38487:	Q  	O1 Aux S Verb P O3[+WH]                           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[+WH][SLASH O1](Vbar[+WH][SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP[+WH]"P""O3[+WH]")))))))        132	
38596:	Q  	O1 Aux S[+WH] Never Verb Adv                      	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))))        132	
38597:	Q  	O1 Aux S[+WH] Never Verb O2 Adv                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))))        132	
38598:	Q  	O1 Aux S[+WH] Never Verb O2 P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))        132	
38599:	Q  	O1 Aux S[+WH] Never Verb O2 P O3                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))        132	
38600:	Q  	O1 Aux S[+WH] Never Verb O2                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))        132	
38601:	Q  	O1 Aux S[+WH] Never Verb P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))        132	
38602:	Q  	O1 Aux S[+WH] Never Verb P O3                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))        132	
38603:	Q  	O1 Aux S[+WH] Never Verb                          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH O1][SLASH Aux]"S[+WH]"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))        132	
